60,Maeve Binchy,romance,20000,4,no
200,"George Eliot, Edmund White",romance,20000,4,no
20,Elin Hilderbrand,romance,10000,4,no
40,Susan Mallery,romance,20000,4,no
40,Plum Sykes,romance,20000,3,no
200,"Anonymous, Ronald A. Beers, Ronald A. Beers",#N/A,10000,5,no
70,"Douglas Preston, Lincoln Child",thriller,20000,4,no
40,Sylvain Neuvel,sci-fi,20000,4,no
20,Julianne Donaldson,romance,20000,4,no
20,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",fantasy,20000,4,no
30,Olivia Goldsmith,romance,20000,4,yes
60,Maggie O'Farrell,mystery,20000,4,no
70,Sarah Waters,romance,10000,4,yes
30,Jeffrey Archer,mystery,10000,4,no
50,Anne Rice,horror,20000,4,yes
30,Carl Hiaasen,mystery,20000,4,no
40,Robert McCammon,horror,20000,4,no
400,"George Eliot, Joanna Trollope, Hugh Osborne",romance,20000,4,no
40,Chitra Banerjee Divakaruni,romance,10000,4,no
10,"Yōko Ogawa, Stephen Snyder",drama,20000,4,no
60,Sue Grafton,mystery,20000,4,no
30,Douglas Coupland,comedy,10000,4,no
50,Dean Koontz,horror,20000,4,no
60,Niall Ferguson,#N/A,20000,4,no
10,Jim Gaffigan,comedy,20000,4,no
30,Laurie Halse Anderson,young adult,20000,4,no
400,"Dante Alighieri, Robert M. Durling",fantasy,10000,4,no
50,David Baldacci,thriller,20000,4,no
30,Jonathan Tropper,comedy,10000,4,no
10,"Julie Anne Peters, C.J. Bott",young adult,20000,4,no
20,Denise Kiernan,#N/A,20000,4,no
40,"Dean Koontz, Ed Gorman, John Bedford Lloyd",horror,20000,4,no
30,D.J. MacHale,fantasy,20000,4,no
40,David Mitchell,fantasy,10000,4,no
30,Douglas Coupland,sci-fi,10000,4,no
30,Stephen King,horror,20000,4,yes
20,Mark Dunn,young adult,20000,4,no
30,Steven Erikson,fantasy,20000,4,no
60,Tess Gerritsen,mystery,20000,4,no
10,Dee Lestari,romance,10000,4,no
20,Paul Tremblay,horror,10000,4,no
40,Gretchen Rubin,#N/A,20000,4,no
20,Ben Aaronovitch,fantasy,10000,4,no
30,Raymond E. Feist,fantasy,20000,4,no
80,"Isabel Allende, Anne McLean",young adult,10000,4,no
20,Rita Williams-Garcia,young adult,20000,4,no
30,Robin Hobb,fantasy,20000,4,no
200,P.G. Wodehouse,comedy,10000,4,no
30,"Pseudonymous Bosch, Gilbert Ford",mystery,20000,4,yes
40,Erin Hunter,fantasy,20000,4,no
20,Jason F. Wright,romance,20000,4,no
30,"Lili St. Crow, Lilith Saintcrow",young adult,20000,4,no
0,"James Patterson, Howard Roughan",mystery,20000,4,no
50,"Blue Balliett, Brett Helquist",mystery,20000,4,no
40,Philip Yancey,young adult,10000,4,no
60,Greg Iles,thriller,20000,4,no
20,Alice Clayton,romance,20000,4,no
20,"Dav Pilkey, George Beard, Harold Hutchins",fantasy,10000,4,no
400,"Robert Louis Stevenson, Tasha Tudor",young adult,20000,4,no
20,Bret Easton Ellis,thriller,10000,3,no
10,Kiera Cass,young adult,20000,4,no
40,James Rollins,thriller,20000,4,no
20,"Robert Kirkman, Charlie Adlard",horror,20000,4,no
20,Jane Smiley,drama,10000,4,no
60,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",#N/A,20000,4,no
10,Ian Doescher,sci-fi,10000,4,no
20,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",mystery,20000,4,no
20,Sarah Rees Brennan,young adult,20000,4,no
60,"Arthur C. Clarke, Gentry Lee",sci-fi,20000,4,no
100,José Saramago,romance,10000,4,no
40,"Lemony Snicket, Seth",mystery,20000,4,no
20,Kelley Armstrong,young adult,30000,4,no
10,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",fantasy,10000,4,no
20,Catherine McKenzie,romance,10000,3,no
200,Margaret Sidney,young adult,20000,4,no
10,Jessica Day George,fantasy,30000,4,no
10,"Radwa Ashour, رضوى عاشور",#N/A,10000,4,no
30,Barbara Cooney,young adult,20000,4,no
30,Jim Bouton,#N/A,10000,4,no
20,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",fantasy,20000,4,no
50,Carlos Fuentes,horror,10000,4,no
40,Harriet Lerner,#N/A,10000,4,no
50,Burton G. Malkiel,#N/A,10000,4,no
10,Jennifer Echols,young adult,20000,4,no
10,Kelly Elliott,romance,20000,4,no
30,William Goldman,thriller,20000,4,yes
20,Julie Klassen,romance,20000,4,no
10,Michelle A. Valentine,romance,30000,4,no
20,Piers Anthony,fantasy,20000,4,no
20,"Claire Huchet Bishop, Kurt Wiese",fantasy,20000,4,no
20,Jamie McGuire,romance,20000,4,no
30,Piers Anthony,fantasy,20000,4,no
40,Arnold Lobel,fantasy,20000,4,no
50,Cormac McCarthy,#N/A,10000,4,no
30,C.S. Pacat,fantasy,20000,4,no
20,Megan Whalen Turner,fantasy,20000,4,no
30,"Ridley Pearson, David Frankland",fantasy,20000,4,no
50,Richard Feynman,comedy,10000,4,no
30,Paul Murray,young adult,10000,4,no
30,David Weber,sci-fi,20000,4,no
50,V.C. Andrews,mystery,20000,4,no
30,A.G. Riddle,sci-fi,10000,4,no
30,Jessica Shirvington,young adult,20000,4,no
60,Dorothy L. Sayers,mystery,20000,4,no
10,Tony Kushner,drama,20000,4,no
40,Dorothy Koomson,romance,10000,4,no
40,Lisa Kleypas,romance,20000,4,no
20,Ruth Reichl,#N/A,20000,4,no
40,John Keats,romance,20000,4,no
40,Judith McNaught,romance,20000,4,no
30,Joseph Boyden,drama,10000,4,no
90,Dashiell Hammett,mystery,20000,4,no
20,"J. Lynn, Jennifer L. Armentrout",romance,30000,4,no
30,"Masashi Kishimoto, Frances Wall",fantasy,20000,5,no
40,David Baldacci,romance,20000,4,no
60,Judith McNaught,romance,20000,4,no
30,Khushwant Singh,drama,10000,4,no
40,Craig Silvey,young adult,10000,4,yes
40,Michael A. Singer,#N/A,10000,4,no
50,Marlon James,crime,10000,4,no
20,Nina LaCour,young adult,20000,4,no
40,Julie Garwood,romance,20000,4,no
30,Jami Attenberg,drama,20000,3,no
70,"Thomas Piketty, Arthur Goldhammer",#N/A,10000,4,no
40,James D. Bradley,#N/A,10000,4,no
30,"Kay Thompson, Hilary Knight",#N/A,20000,4,no
60,Jonathan Stroud,fantasy,20000,4,no
70,Herman Koch,mystery,10000,3,no
70,Peter Carey,crime,10000,4,no
50,Elmore Leonard,crime,20000,4,yes
20,K.A. Tucker,romance,30000,4,no
80,"Nathanael West, Alfred Kazin",drama,20000,4,yes
20,James Gleick,#N/A,10000,4,no
20,Alan Brennert,romance,20000,4,no
30,Keri Arthur,fantasy,30000,4,no
30,Richard Russo,drama,20000,4,no
50,Rosamunde Pilcher,romance,20000,4,no
30,Ally Carter,young adult,20000,4,no
0,Rachel Caine,young adult,20000,4,no
60,Anthony Horowitz,fantasy,20000,4,no
30,John Darnielle,sci-fi,10000,4,no
100,Erich Maria Remarque,drama,10000,4,yes
20,Melissa de la Cruz,young adult,20000,4,no
30,Maya Angelou,#N/A,20000,4,no
70,Andrzej Sapkowski,fantasy,10000,4,no
30,"James Patterson, Richard DiLallo",mystery,20000,4,no
30,"Ori Brafman, Rom Brafman",#N/A,10000,4,no
60,"Marguerite Henry, Wesley Dennis",young adult,20000,4,no
30,Sam Harris,#N/A,10000,4,no
20,Jack London,young adult,20000,4,yes
40,Iris Chang,crime,20000,4,no
30,Jerry A. Coyne,#N/A,10000,4,no
20,Annie Proulx,romance,20000,4,yes
60,Susan Elizabeth Phillips,romance,30000,4,no
20,Lisa Scottoline,mystery,10000,4,no
50,Jeffrey Archer,thriller,10000,4,no
100,"Jostein Gaarder, Sarah Jane Hails",fantasy,10000,4,no
30,Jen Sincero,#N/A,30000,4,no
30,Jill Mansell,romance,20000,4,no
50,Dean Koontz,horror,20000,4,no
20,Iain M. Banks,sci-fi,20000,4,no
10,Nicky Charles,romance,20000,4,no
70,Conn Iggulden,fantasy,10000,4,no
10,"Kurtis J. Wiebe, Roc Upchurch",fantasy,20000,4,no
200,Agatha Christie,mystery,20000,4,no
80,Lian Hearn,fantasy,20000,4,no
30,Laurell K. Hamilton,fantasy,20000,4,no
10,Laurelin Paige,romance,20000,4,no
20,Edan Lepucki,sci-fi,10000,3,no
10,"Stephen Briggs, Terry Pratchett",fantasy,20000,4,no
20,Mo Willems,fantasy,20000,4,no
30,Chuck Wendig,sci-fi,10000,3,no
30,Ellen Schreiber,young adult,20000,4,no
200,Agatha Christie,mystery,20000,4,no
10,Jennifer Chiaverini,#N/A,20000,3,no
90,Safiy al-Rahman al-Mubarakfuri,#N/A,10000,5,no
30,Sarah McCoy,romance,10000,4,no
30,J.R. Ward,romance,20000,4,no
10,"Trina Schart Hyman, Johann Grimm, Wilhelm Grimm",fairy-tales,20000,4,no
50,Dav Pilkey,fantasy,30000,4,no
50,"Martin Pistorius, Megan Lloyd Davies",romance,10000,4,no
30,Greg McKeown,#N/A,20000,4,no
40,Philippa Gregory,romance,20000,3,no
90,"Roald Dahl, Quentin Blake",fantasy,20000,4,no
30,Lisa Renee Jones,romance,20000,4,no
10,L.A. Fiore,romance,20000,4,no
20,Samantha Towle,romance,30000,4,no
200,"René Descartes, Donald A. Cress",#N/A,10000,4,no
40,Enid Blyton,fantasy,20000,4,no
10,Sandi Lynn,romance,30000,4,no
500,Henry James,romance,20000,3,no
20,Lauren Groff,#N/A,10000,4,no
10,Dorothy Kunhardt,fantasy,20000,4,no
20,Melanie Benjamin,#N/A,10000,4,no
20,"CLAMP, Maria Simpson",fantasy,20000,4,no
30,Meg Cabot,mystery,20000,4,no
0,Ree Drummond,comfort-food,20000,4,no
10,Shelly Crane,young adult,20000,4,no
30,Dian Fossey,#N/A,20000,4,no
60,"Jeffery Hudson, Michael Crichton",thriller,10000,4,no
30,Adelle Waldman,romance,10000,3,no
40,"P.C. Cast, Kristin Cast",young adult,20000,4,no
10,Matthew Norman,comedy,20000,4,no
40,Linda Castillo,mystery,20000,4,no
10,Ilona Andrews,fantasy,20000,5,no
300,"Anton Chekhov, Michael Frayn",drama,20000,4,no
100,"Haruki Murakami, 村上 春樹",fantasy,10000,4,no
30,Meg Cabot,romance,20000,4,no
50,Louise Rennison,young adult,20000,4,no
80,Robert A. Heinlein,sci-fi,20000,4,no
20,Julie Anne Peters,young adult,20000,4,no
80,Alice Munro,romance,10000,4,no
30,Iain M. Banks,sci-fi,20000,4,no
20,Mia Sheridan,romance,20000,4,no
80,E.M. Forster,romance,20000,4,no
40,"J.D. Robb, Susan Ericksen",mystery,20000,4,no
60,Ira Levin,horror,20000,4,yes
70,Cornelius Ryan,#N/A,10000,4,no
40,Janet Evanovich,mystery,20000,4,no
40,D.J. MacHale,fantasy,20000,4,no
50,David Baldacci,mystery,20000,4,no
30,"Raymond E. Feist, Janny Wurts",fantasy,20000,4,no
10,C.J. Redwine,fantasy,20000,4,no
20,Elin Hilderbrand,romance,10000,4,no
50,"Carolyn Keene, Mildred Benson",mystery,20000,4,no
30,Taylor Caldwell,romance,10000,4,no
50,Daniel Silva,mystery,10000,4,no
10,J.K. Rowling,fantasy,20000,5,no
10,Karen Kingsbury,romance,10000,4,no
20,Laurell K. Hamilton,fantasy,20000,4,no
0,"Stephen Briggs, Terry Pratchett",fantasy,20000,4,no
10,Mariana Zapata,romance,30000,4,no
70,Mary Higgins Clark,mystery,20000,4,no
30,Joseph Wambaugh,crime,20000,4,no
70,Kathy Reichs,mystery,20000,4,no
40,Kelly McGonigal,#N/A,20000,4,no
40,Richard K. Morgan,sci-fi,20000,4,no
60,Karin Slaughter,mystery,20000,4,no
20,John Scalzi,sci-fi,20000,4,no
60,Sue Grafton,mystery,20000,4,no
60,Thomas Pynchon,mystery,10000,4,no
10,"Joseph Conrad, A. Michael Matin",horror,20000,4,no
70,"Bertrand Russell, Paul  Edwards",#N/A,10000,4,no
60,Alain de Botton,#N/A,10000,4,no
40,Paullina Simons,romance,20000,4,yes
30,James Patterson,mystery,10000,4,no
100,"Heinrich Böll, محمد اسماعیل‌زاده",romance,0,4,no
30,Laura McHugh,mystery,20000,4,no
40,Julia Quinn,romance,20000,4,no
40,Sue Grafton,mystery,20000,4,no
20,Margaret Peterson Haddix,young adult,20000,4,no
50,William Gibson,sci-fi,10000,4,no
100,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",thriller,10000,4,no
600,John Buchan,mystery,10000,4,yes
40,Joan Didion,#N/A,20000,4,no
30,Peter Watts,sci-fi,10000,4,no
10,Nick Offerman,comedy,10000,4,no
20,"Scott Snyder, Stephen King, Rafael Albuquerque",horror,20000,4,no
30,John Sandford,mystery,20000,4,no
300,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",#N/A,20000,4,no
60,Harlan Coben,mystery,20000,4,no
50,Darren Shan,fantasy,20000,4,no
20,A. Meredith Walters,romance,20000,4,no
40,Erica Bauermeister,romance,20000,4,no
10,Amy A. Bartol,young adult,20000,4,no
60,Bernard Cornwell,fantasy,10000,4,no
60,Roddy Doyle,young adult,20000,4,no
70,Anne Tyler,drama,20000,4,no
50,V.C. Andrews,young adult,20000,4,no
30,Jenny Nimmo,fantasy,20000,4,no
50,Martin Amis,comedy,10000,4,no
30,John Sandford,mystery,20000,4,no
10,"Chris Ryall, Gabriel Rodríguez, Clive Barker",horror,20000,4,no
400,Arthur Conan Doyle,mystery,20000,4,no
50,"Brian Herbert, Kevin J. Anderson",sci-fi,20000,4,no
70,Diana Wynne Jones,fantasy,20000,4,no
600,Charles Dickens,comedy,20000,4,no
40,Joseph O'Neill,#N/A,10000,3,no
60,Steve Berry,thriller,20000,4,no
20,Larissa Ione,romance,20000,4,no
90,Alan Bennett,comedy,20000,4,no
300,"Franz Kafka, بهرام مقدادی",#N/A,10000,4,no
20,"Steve Niles, Ben Templesmith",horror,20000,4,no
40,Erin Hunter,fantasy,20000,4,no
10,"يوسف زيدان, Youssef Ziedan",drama,10000,3,no
30,Hillary Jordan,sci-fi,20000,4,no
70,Sidney Sheldon,thriller,10000,4,no
80,Meg Cabot,young adult,20000,4,no
20,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",#N/A,10000,4,no
20,Larissa Ione,romance,20000,4,no
60,Fritjof Capra,#N/A,10000,4,no
10,Madeline Sheehan,romance,30000,4,no
10,Kathryn Croft,thriller,20000,4,no
40,Jeff VanderMeer,sci-fi,10000,4,no
20,Kristen Ashley,romance,30000,4,no
30,Elizabeth Eulberg,young adult,20000,4,no
50,Julie Garwood,romance,20000,4,no
100,Agatha Christie,mystery,20000,4,no
200,Agatha Christie,mystery,20000,4,no
70,Renée Knight,thriller,10000,4,no
10,Veronica Roth,young adult,10000,5,no
100,"Umberto Eco, Richard Dixon",mystery,10000,3,no
70,Yann Martel,fantasy,20000,3,no
20,Hiroyuki Takei,fantasy,10000,4,no
40,Robert Jordan,fantasy,10000,4,no
40,Michio Kaku,sci-fi,10000,4,no
50,Steven Pinker,#N/A,10000,4,no
10,Bella Forrest,young adult,20000,4,no
20,Karen Kingsbury,romance,10000,4,no
100,Ian Fleming,thriller,10000,4,yes
10,Kate Egan,young adult,20000,4,no
300,"John Stuart Mill, George Sher",#N/A,10000,4,no
20,Andrew  Smith,young adult,20000,4,no
40,Mitch Albom,fantasy,20000,4,no
20,Robin Hobb,fantasy,10000,5,no
60,Jack Finney,horror,10000,4,no
70,Melvin Burgess,young adult,10000,4,no
20,"Bill O'Reilly, Martin Dugard",mystery,10000,4,no
60,"Keigo Higashino, Alexander O. Smith",mystery,10000,4,no
40,Jenny Nimmo,fantasy,20000,4,no
60,Irvine Welsh,crime,10000,4,no
30,Jenny Nimmo,fantasy,20000,4,no
10,Hugh Howey,sci-fi,20000,4,no
50,"James Patterson, Michael Ledwidge",mystery,20000,4,no
50,Daniel Silva,thriller,10000,4,no
10,Ellen Schreiber,young adult,20000,4,no
40,Neale Donald Walsch,#N/A,10000,4,no
40,Patti Smith,#N/A,20000,4,no
50,Louise Erdrich,#N/A,20000,4,no
40,Brad Meltzer,crime,10000,4,no
10,Jessica Day George,fantasy,20000,4,no
30,Carrie Fisher,comedy,20000,4,no
30,Steven Erikson,fantasy,10000,4,no
50,Rachel Renée Russell,comedy,10000,4,no
40,Lisa McMann,young adult,20000,4,no
20,"Brian K. Vaughan, Niko Henrichon",fantasy,20000,4,no
80,Michel Houellebecq,sci-fi,10000,4,no
30,Jon Krakauer,#N/A,10000,4,no
30,Richard K. Morgan,sci-fi,10000,4,no
20,Amish Tripathi,fantasy,10000,4,no
30,Gail Carriger,fantasy,30000,4,no
20,Jenny McCarthy,comedy,10000,4,no
40,Clive Barker,fantasy,20000,4,no
50,William Zinsser,#N/A,10000,4,no
70,Thomas A. Harris,#N/A,10000,4,no
90,Mario Puzo,crime,10000,4,no
20,Patricia Briggs,fantasy,20000,4,no
60,Maeve Binchy,romance,20000,4,no
10,"Jane Werner Watson, Corinne Malvern",fantasy,20000,4,no
20,S.A. Bodeen,young adult,20000,4,no
30,James A. Michener,drama,20000,4,no
100,Boris Vian,romance,10000,4,no
20,Kimberly Derting,young adult,30000,4,no
70,Nora Roberts,romance,20000,4,no
10,Kimberly Lauren,romance,20000,4,no
30,Christine Feehan,romance,20000,4,no
20,Dan Wells,young adult,20000,4,no
30,Sarah MacLean,romance,20000,4,no
80,Martin Heidegger,#N/A,10000,4,no
60,Ernest Hemingway,#N/A,10000,4,no
20,Jonathan Kozol,#N/A,10000,4,no
20,Charlie Higson,horror,10000,4,no
60,Jeffrey Archer,thriller,10000,4,no
70,Jeffery Deaver,mystery,20000,4,no
100,Daphne du Maurier,mystery,10000,4,no
40,Kenneth Oppel,young adult,20000,4,no
40,Thomas Tryon,horror,20000,4,no
60,Daniel Silva,spy,10000,4,no
40,"Colin Meloy, Carson Ellis",fantasy,20000,4,no
40,Ian McEwan,drama,10000,4,no
30,"Margaret Weis, Tracy Hickman",fantasy,20000,4,no
50,Daniel Tammet,#N/A,10000,4,no
30,Rachel Van Dyken,romance,30000,4,no
30,Conor Grennan,#N/A,10000,4,no
40,Kaui Hart Hemmings,drama,10000,4,no
10,Colleen Hoover,romance,20000,4,no
10,"Natsumi Ando, Miyuki Kobayashi",romance,20000,4,no
100,Irving Stone,#N/A,10000,4,no
20,Faith Hunter,fantasy,20000,4,no
30,Mary Kay Andrews,romance,20000,4,no
50,"James Patterson, Mark T. Sullivan",mystery,10000,4,yes
30,Craig Johnson,mystery,10000,4,no
10,Sherwood Smith,fantasy,20000,4,no
10,"Victoria Kann, Elizabeth Kann",fantasy,20000,4,no
10,"Pablo Neruda, Ilan Stavans",romance,10000,4,no
50,Tracy Chevalier,drama,20000,4,no
50,Madeleine Wickham,romance,20000,3,no
30,Ilsa J. Bick,young adult,20000,4,no
500,"Jane Austen, Robert William Chapman",romance,20000,4,no
10,Tillie Cole,romance,30000,4,no
70,Mary Higgins Clark,mystery,20000,4,no
10,"Julee Rosso, Sheila Lukins, Michael McLaughlin",#N/A,20000,4,no
70,Sidney Sheldon,thriller,10000,4,no
30,Keri Hulme,fantasy,20000,4,no
70,"Michelle Paver, Geoff Taylor",young adult,20000,4,no
20,Brian  McClellan,fantasy,10000,4,no
40,Gavin Extence,young adult,10000,4,yes
30,Marguerite Henry,young adult,20000,4,no
20,"Tsugumi Ohba, Takeshi Obata, Diana Hammermeister",young adult,10000,4,no
50,Susan Elizabeth Phillips,romance,20000,4,no
200,Agatha Christie,mystery,20000,4,yes
60,J.G. Ballard,sci-fi,10000,4,no
400,"Friedrich Nietzsche, H.L. Mencken",#N/A,10000,4,no
40,Lawrence Wright,crime,10000,4,no
40,Robert A. Heinlein,sci-fi,20000,4,no
30,"K.R. Dwyer, Dean Koontz",horror,20000,4,no
70,Charles Bukowski,comedy,10000,4,no
50,Jeff Lindsay,mystery,20000,4,no
70,John Irving,mystery,10000,4,no
20,Stephen King,horror,20000,4,yes
70,Sidney Sheldon,thriller,10000,4,no
50,J.D. Robb,mystery,20000,4,no
300,Virginia Woolf,#N/A,20000,4,no
20,Jeffrey Toobin,#N/A,10000,4,no
40,Sarah Jio,romance,20000,4,no
80,"Kyung-Sook Shin, 신경숙, Chi-Young Kim",drama,10000,4,no
40,David Eddings,fantasy,20000,4,no
30,"Brian Michael Bendis, Olivier Coipel, Tim Townsend, Rick Magyar, John Dell, Scott Hanna, Frank D'Armata, Chris Eliopoulos, James Taveras, Omar Otieku, Tom Valente, Esad Ribic",fantasy,10000,4,no
30,Heather Brewer,young adult,20000,4,no
40,Leon Uris,thriller,20000,4,no
40,Dr. Seuss,fantasy,20000,4,no
60,Peter Carey,romance,20000,4,yes
60,Alexander McCall Smith,mystery,20000,4,no
300,"Booker T. Washington, Ishmael Reed",#N/A,20000,4,no
50,Daniel Silva,thriller,10000,4,no
10,Laura Kaye,romance,20000,4,no
40,Lois McMaster Bujold,sci-fi,20000,4,no
100,"René Goscinny, Albert Uderzo, Anthea Bell, Derek Hockridge",fantasy,20000,4,no
40,Jan Karon,romance,20000,4,no
30,Jessica Sorensen,romance,20000,4,no
50,Lisa Gardner,mystery,20000,4,no
20,Gertrude Crampton,fantasy,20000,4,no
30,Erin Hunter,fantasy,20000,4,no
10,Mercer Mayer,#N/A,20000,4,yes
40,Robert Fulghum,comedy,20000,4,no
40,Matthew Reilly,thriller,10000,4,no
30,"Dave Barry, Ridley Pearson, Greg Call",fantasy,20000,4,no
30,Sarah Macdonald,comedy,10000,4,no
60,Tess Gerritsen,mystery,20000,4,no
30,China Miéville,fantasy,20000,4,no
100,Jean-Paul Sartre,drama,10000,4,no
20,Lisa Jewell,drama,10000,4,no
50,George R.R. Martin,fantasy,10000,4,no
20,Brad Thor,thriller,10000,4,no
20,Helen Bryan,mystery,10000,4,no
100,Enid Blyton,mystery,20000,4,no
10,Elin Hilderbrand,romance,10000,4,no
20,Bill Watterson,comedy,20000,5,no
10,"Yoko Kamio, 神尾葉子",romance,10000,4,no
0,Steven Levy,#N/A,20000,4,no
70,Kazuo Ishiguro,mystery,10000,3,no
10,Linda Kage,romance,30000,4,no
20,David Small,young adult,20000,4,no
10,Ellis Avery,romance,10000,4,no
30,Tamora Pierce,fantasy,20000,4,no
50,Anne McCaffrey,sci-fi,20000,4,no
20,Jamie McGuire,romance,20000,4,no
50,Naomi Novik,fantasy,20000,4,no
60,Julie Garwood,romance,20000,4,no
10,David Shannon,comedy,20000,4,no
20,Tamora Pierce,fantasy,20000,4,no
60,Colleen McCullough,romance,20000,4,no
70,John Connolly,mystery,10000,4,no
50,Daniel Silva,thriller,10000,4,no
10,"Tomoko Hayakawa, David Ury",romance,20000,4,no
50,"Robert Kirkman, Jay Bonansinga",horror,10000,4,no
20,R.A. Salvatore,fantasy,10000,4,no
20,Anna Quindlen,drama,10000,4,no
80,Jerzy Kosiński,horror,10000,4,no
60,Maeve Binchy,romance,20000,4,no
30,Jonathan Haidt,#N/A,10000,4,no
100,Edgar Allan Poe,horror,20000,4,yes
30,Peter F. Hamilton,sci-fi,10000,4,no
0,L.J. Smith,young adult,20000,4,no
10,Elizabeth Scott,young adult,20000,4,no
70,Toni Morrison,drama,10000,4,no
20,Benjamin Hoff,young adult,10000,4,no
50,Cecily von Ziegesar,young adult,20000,4,no
100,"Ilya Ilf, Eugene Petrov, Maurice Friedberg, John H.C. Richardson",comedy,10000,4,no
50,"Jack Canfield, Mark Victor Hansen, Kimberly Kirberger",young adult,10000,4,no
30,Megan Abbott,young adult,10000,3,no
20,Eric Carle,#N/A,20000,4,no
40,Alison Croggon,fantasy,20000,4,no
30,Simon R. Green,fantasy,20000,4,no
30,Thomas J. Stanley,#N/A,10000,4,no
70,Sidney Sheldon,thriller,10000,4,no
10,"The Beatles, Paul McCartney, Ringo Starr, John Lennon, George Harrison",#N/A,10000,4,no
40,"Christopher  Ryan, Cacilda Jethá",romance,10000,4,no
60,Cecily von Ziegesar,young adult,20000,4,no
10,"Annette Pollert, L.J. Smith",young adult,10000,4,no
30,Vera B. Williams,#N/A,20000,4,no
20,Iain Banks,mystery,10000,4,no
40,Jonathan Tropper,comedy,10000,4,no
20,"Margaret Weis, Tracy Hickman",fantasy,10000,4,no
10,Kiyoko Arai,romance,20000,4,no
30,Eric Carle,#N/A,20000,4,no
20,Joshua Harris,romance,10000,4,no
10,"Bill Willingham, Mark Buckingham, David Hahn, Steve Leialoha",fairy-tales,20000,4,no
10,Whitney G.,romance,30000,4,no
40,Marilynne Robinson,drama,10000,4,no
10,Jen Hatmaker,#N/A,20000,4,no
0,J. Sterling,romance,20000,4,no
30,Christina Lauren,romance,30000,4,no
500,William Shakespeare,drama,20000,4,no
40,Peter F. Hamilton,sci-fi,10000,4,no
20,"Matt Fraction, Chip Zdarsky",fantasy,20000,4,no
30,"Tim LaHaye, Jerry B. Jenkins",fantasy,10000,4,no
60,Lauren Kate,fantasy,20000,4,no
70,Patricia Cornwell,mystery,20000,4,no
20,Marie Rutkoski,fantasy,20000,4,no
20,R.K. Lilley,romance,30000,4,no
20,Sharon Kay Penman,fantasy,20000,4,yes
30,"Byron Katie, Stephen Mitchell",#N/A,10000,4,no
40,"Sid Fleischman, Peter Sís",young adult,20000,4,no
20,"J.K. Rowling, MinaLima",fantasy,20000,4,no
0,Carolyn Keene,mystery,20000,4,no
10,"George Bernard Shaw, John A. Bertolini",drama,20000,4,no
30,Drew Karpyshyn,sci-fi,10000,4,no
0,Elizabeth  Hall,mystery,10000,3,no
20,Brigid Kemmerer,young adult,20000,4,no
10,Maureen Johnson,young adult,20000,4,no
20,Richard Rhodes,#N/A,10000,4,yes
60,Maeve Binchy,romance,20000,4,no
20,Francine Rivers,romance,10000,4,no
10,Tony Kushner,drama,20000,4,no
80,Ken Follett,thriller,10000,4,no
50,"Brian Herbert, Kevin J. Anderson",sci-fi,10000,4,no
50,Richard Koch,#N/A,10000,4,no
10,"William Blake, David V. Erdman, Harold Bloom",drama,10000,4,no
50,Ian McEwan,mystery,10000,4,no
40,"Tsugumi Ohba, Takeshi Obata",fantasy,20000,4,no
20,"Katsuhiro Otomo, Yoko Umezawa, Linda M. York, Jo Duffy",sci-fi,20000,4,no
90,Robert   Harris,thriller,10000,4,no
50,Richard Ford,#N/A,10000,4,no
30,Garth Nix,fantasy,20000,4,no
30,Julie Maroh,romance,10000,4,no
30,Bill Bryson,comedy,10000,4,no
30,Susanna Kearsley,romance,10000,4,no
10,"Tachibana Higuchi, 樋口 橘",fantasy,20000,4,no
50,William Least Heat-Moon,#N/A,20000,4,no
70,Anne Tyler,drama,20000,4,no
